wavenumber,transmittance,label
3455.958,5.68015,Lys_10_ng_Blood_Raw.CSV
3456.441,5.693958,Lys_10_ng_Blood_Raw.CSV
3456.923,5.705618,Lys_10_ng_Blood_Raw.CSV
3457.405,5.712803,Lys_10_ng_Blood_Raw.CSV
3457.887,5.715699,Lys_10_ng_Blood_Raw.CSV
3458.369,5.716418,Lys_10_ng_Blood_Raw.CSV
3458.851,5.717152,Lys_10_ng_Blood_Raw.CSV
3459.333,5.71874,Lys_10_ng_Blood_Raw.CSV
3459.815,5.719966,Lys_10_ng_Blood_Raw.CSV
3460.298,5.718732,Lys_10_ng_Blood_Raw.CSV
3460.78,5.713632,Lys_10_ng_Blood_Raw.CSV
3461.262,5.705738,Lys_10_ng_Blood_Raw.CSV
3461.744,5.698586,Lys_10_ng_Blood_Raw.CSV
3462.226,5.696888,Lys_10_ng_Blood_Raw.CSV
3462.708,5.703929,Lys_10_ng_Blood_Raw.CSV
3463.19,5.719891,Lys_10_ng_Blood_Raw.CSV
3463.673,5.741486,Lys_10_ng_Blood_Raw.CSV
3464.155,5.763686,Lys_10_ng_Blood_Raw.CSV
3464.637,5.781992,Lys_10_ng_Blood_Raw.CSV
3465.119,5.794527,Lys_10_ng_Blood_Raw.CSV
3465.601,5.802308,Lys_10_ng_Blood_Raw.CSV
3466.083,5.808192,Lys_10_ng_Blood_Raw.CSV
3466.565,5.814465,Lys_10_ng_Blood_Raw.CSV
3467.048,5.821127,Lys_10_ng_Blood_Raw.CSV
3467.53,5.825472,Lys_10_ng_Blood_Raw.CSV
3468.012,5.82352,Lys_10_ng_Blood_Raw.CSV
3468.494,5.812328,Lys_10_ng_Blood_Raw.CSV
3468.976,5.792099,Lys_10_ng_Blood_Raw.CSV
3469.458,5.766393,Lys_10_ng_Blood_Raw.CSV
3469.94,5.740832,Lys_10_ng_Blood_Raw.CSV
3470.423,5.720466,Lys_10_ng_Blood_Raw.CSV
3470.905,5.707697,Lys_10_ng_Blood_Raw.CSV
3471.387,5.701397,Lys_10_ng_Blood_Raw.CSV
3471.869,5.698211,Lys_10_ng_Blood_Raw.CSV
3472.351,5.694642,Lys_10_ng_Blood_Raw.CSV
3472.833,5.689491,Lys_10_ng_Blood_Raw.CSV
3473.315,5.684453,Lys_10_ng_Blood_Raw.CSV
3473.798,5.683236,Lys_10_ng_Blood_Raw.CSV
3474.28,5.689126,Lys_10_ng_Blood_Raw.CSV
3474.762,5.70293,Lys_10_ng_Blood_Raw.CSV
3475.244,5.722104,Lys_10_ng_Blood_Raw.CSV
3475.726,5.742011,Lys_10_ng_Blood_Raw.CSV
3476.208,5.758089,Lys_10_ng_Blood_Raw.CSV
3476.69,5.768084,Lys_10_ng_Blood_Raw.CSV
3477.172,5.77254,Lys_10_ng_Blood_Raw.CSV
3477.655,5.773949,Lys_10_ng_Blood_Raw.CSV
3478.137,5.774608,Lys_10_ng_Blood_Raw.CSV
3478.619,5.775093,Lys_10_ng_Blood_Raw.CSV
3479.101,5.773633,Lys_10_ng_Blood_Raw.CSV
3479.583,5.767489,Lys_10_ng_Blood_Raw.CSV
3480.065,5.754874,Lys_10_ng_Blood_Raw.CSV
3480.547,5.737171,Lys_10_ng_Blood_Raw.CSV
3481.03,5.719076,Lys_10_ng_Blood_Raw.CSV
3481.512,5.707068,Lys_10_ng_Blood_Raw.CSV
3481.994,5.706076,Lys_10_ng_Blood_Raw.CSV
3482.476,5.717047,Lys_10_ng_Blood_Raw.CSV
3482.958,5.736318,Lys_10_ng_Blood_Raw.CSV
3483.44,5.757677,Lys_10_ng_Blood_Raw.CSV
3483.922,5.775317,Lys_10_ng_Blood_Raw.CSV
3484.405,5.786423,Lys_10_ng_Blood_Raw.CSV
3484.887,5.791717,Lys_10_ng_Blood_Raw.CSV
3485.369,5.794411,Lys_10_ng_Blood_Raw.CSV
3485.851,5.797808,Lys_10_ng_Blood_Raw.CSV
3486.333,5.803334,Lys_10_ng_Blood_Raw.CSV
3486.815,5.809606,Lys_10_ng_Blood_Raw.CSV
3487.297,5.813584,Lys_10_ng_Blood_Raw.CSV
3487.78,5.812656,Lys_10_ng_Blood_Raw.CSV
3488.262,5.806911,Lys_10_ng_Blood_Raw.CSV
3488.744,5.799376,Lys_10_ng_Blood_Raw.CSV
3489.226,5.794843,Lys_10_ng_Blood_Raw.CSV
3489.708,5.797157,Lys_10_ng_Blood_Raw.CSV
3490.19,5.807268,Lys_10_ng_Blood_Raw.CSV
3490.672,5.822726,Lys_10_ng_Blood_Raw.CSV
3491.155,5.839148,Lys_10_ng_Blood_Raw.CSV
3491.636,5.852416,Lys_10_ng_Blood_Raw.CSV
3492.119,5.860978,Lys_10_ng_Blood_Raw.CSV
3492.601,5.86636,Lys_10_ng_Blood_Raw.CSV
3493.083,5.872157,Lys_10_ng_Blood_Raw.CSV
3493.565,5.881713,Lys_10_ng_Blood_Raw.CSV
3494.047,5.89608,Lys_10_ng_Blood_Raw.CSV
3494.529,5.913121,Lys_10_ng_Blood_Raw.CSV
3495.011,5.928682,Lys_10_ng_Blood_Raw.CSV
3495.494,5.938719,Lys_10_ng_Blood_Raw.CSV
3495.976,5.941798,Lys_10_ng_Blood_Raw.CSV
3496.458,5.939766,Lys_10_ng_Blood_Raw.CSV
3496.94,5.936751,Lys_10_ng_Blood_Raw.CSV
3497.422,5.936611,Lys_10_ng_Blood_Raw.CSV
3497.904,5.940974,Lys_10_ng_Blood_Raw.CSV
3498.386,5.948461,Lys_10_ng_Blood_Raw.CSV
3498.869,5.955871,Lys_10_ng_Blood_Raw.CSV
3499.351,5.960146,Lys_10_ng_Blood_Raw.CSV
3499.833,5.960311,Lys_10_ng_Blood_Raw.CSV
3500.315,5.957989,Lys_10_ng_Blood_Raw.CSV
3500.797,5.956549,Lys_10_ng_Blood_Raw.CSV
3501.279,5.9589,Lys_10_ng_Blood_Raw.CSV
3501.761,5.96555,Lys_10_ng_Blood_Raw.CSV
3502.244,5.973661,Lys_10_ng_Blood_Raw.CSV
3502.726,5.978565,Lys_10_ng_Blood_Raw.CSV
3503.208,5.976363,Lys_10_ng_Blood_Raw.CSV
3503.69,5.966726,Lys_10_ng_Blood_Raw.CSV
3504.172,5.952981,Lys_10_ng_Blood_Raw.CSV
3504.654,5.940323,Lys_10_ng_Blood_Raw.CSV
3505.136,5.932676,Lys_10_ng_Blood_Raw.CSV
3505.619,5.930944,Lys_10_ng_Blood_Raw.CSV
3506.101,5.932901,Lys_10_ng_Blood_Raw.CSV
3506.583,5.934992,Lys_10_ng_Blood_Raw.CSV
3507.065,5.934486,Lys_10_ng_Blood_Raw.CSV
3507.547,5.931586,Lys_10_ng_Blood_Raw.CSV
3508.029,5.929724,Lys_10_ng_Blood_Raw.CSV
3508.511,5.934256,Lys_10_ng_Blood_Raw.CSV
3508.993,5.94934,Lys_10_ng_Blood_Raw.CSV
3509.476,5.975407,Lys_10_ng_Blood_Raw.CSV
3509.958,6.008281,Lys_10_ng_Blood_Raw.CSV
3510.44,6.041192,Lys_10_ng_Blood_Raw.CSV
3510.922,6.068057,Lys_10_ng_Blood_Raw.CSV
3511.404,6.086249,Lys_10_ng_Blood_Raw.CSV
3511.886,6.096981,Lys_10_ng_Blood_Raw.CSV
3512.368,6.103857,Lys_10_ng_Blood_Raw.CSV
3512.851,6.110234,Lys_10_ng_Blood_Raw.CSV
3513.333,6.117397,Lys_10_ng_Blood_Raw.CSV
3513.815,6.123878,Lys_10_ng_Blood_Raw.CSV
3514.297,6.126858,Lys_10_ng_Blood_Raw.CSV
3514.779,6.124203,Lys_10_ng_Blood_Raw.CSV
3515.261,6.116442,Lys_10_ng_Blood_Raw.CSV
3515.743,6.106945,Lys_10_ng_Blood_Raw.CSV
3516.226,6.100689,Lys_10_ng_Blood_Raw.CSV
3516.708,6.101728,Lys_10_ng_Blood_Raw.CSV
3517.19,6.111209,Lys_10_ng_Blood_Raw.CSV
3517.672,6.126725,Lys_10_ng_Blood_Raw.CSV
3518.154,6.143925,Lys_10_ng_Blood_Raw.CSV
3518.636,6.158805,Lys_10_ng_Blood_Raw.CSV
3519.118,6.170185,Lys_10_ng_Blood_Raw.CSV
3519.601,6.180144,Lys_10_ng_Blood_Raw.CSV
3520.083,6.192661,Lys_10_ng_Blood_Raw.CSV
3520.565,6.211024,Lys_10_ng_Blood_Raw.CSV
3521.047,6.235641,Lys_10_ng_Blood_Raw.CSV
3521.529,6.263059,Lys_10_ng_Blood_Raw.CSV
3522.011,6.287278,Lys_10_ng_Blood_Raw.CSV
3522.493,6.302339,Lys_10_ng_Blood_Raw.CSV
3522.976,6.305565,Lys_10_ng_Blood_Raw.CSV
3523.458,6.298888,Lys_10_ng_Blood_Raw.CSV
3523.94,6.287771,Lys_10_ng_Blood_Raw.CSV
3524.422,6.277896,Lys_10_ng_Blood_Raw.CSV
3524.904,6.272458,Lys_10_ng_Blood_Raw.CSV
3525.386,6.27099,Lys_10_ng_Blood_Raw.CSV
3525.868,6.2709,Lys_10_ng_Blood_Raw.CSV
3526.35,6.269703,Lys_10_ng_Blood_Raw.CSV
3526.833,6.267467,Lys_10_ng_Blood_Raw.CSV
3527.315,6.267215,Lys_10_ng_Blood_Raw.CSV
3527.797,6.273422,Lys_10_ng_Blood_Raw.CSV
3528.279,6.288982,Lys_10_ng_Blood_Raw.CSV
3528.761,6.313138,Lys_10_ng_Blood_Raw.CSV
3529.243,6.341393,Lys_10_ng_Blood_Raw.CSV
3529.725,6.367985,Lys_10_ng_Blood_Raw.CSV
3530.208,6.388747,Lys_10_ng_Blood_Raw.CSV
3530.69,6.403345,Lys_10_ng_Blood_Raw.CSV
3531.172,6.414983,Lys_10_ng_Blood_Raw.CSV
3531.654,6.428552,Lys_10_ng_Blood_Raw.CSV
3532.136,6.447705,Lys_10_ng_Blood_Raw.CSV
3532.618,6.473006,Lys_10_ng_Blood_Raw.CSV
3533.1,6.501502,Lys_10_ng_Blood_Raw.CSV
3533.583,6.528462,Lys_10_ng_Blood_Raw.CSV
3534.065,6.549569,Lys_10_ng_Blood_Raw.CSV
3534.547,6.563335,Lys_10_ng_Blood_Raw.CSV
3535.029,6.571702,Lys_10_ng_Blood_Raw.CSV
3535.511,6.579073,Lys_10_ng_Blood_Raw.CSV
3535.993,6.589682,Lys_10_ng_Blood_Raw.CSV
3536.475,6.60524,Lys_10_ng_Blood_Raw.CSV
3536.958,6.624031,Lys_10_ng_Blood_Raw.CSV
3537.44,6.642585,Lys_10_ng_Blood_Raw.CSV
3537.922,6.658103,Lys_10_ng_Blood_Raw.CSV
3538.404,6.670547,Lys_10_ng_Blood_Raw.CSV
3538.886,6.682671,Lys_10_ng_Blood_Raw.CSV
3539.368,6.698532,Lys_10_ng_Blood_Raw.CSV
3539.85,6.720947,Lys_10_ng_Blood_Raw.CSV
3540.333,6.749846,Lys_10_ng_Blood_Raw.CSV
3540.814,6.781798,Lys_10_ng_Blood_Raw.CSV
3541.297,6.811747,Lys_10_ng_Blood_Raw.CSV
3541.779,6.835227,Lys_10_ng_Blood_Raw.CSV
3542.261,6.85069,Lys_10_ng_Blood_Raw.CSV
3542.743,6.860102,Lys_10_ng_Blood_Raw.CSV
3543.225,6.867887,Lys_10_ng_Blood_Raw.CSV
3543.707,6.878191,Lys_10_ng_Blood_Raw.CSV
3544.189,6.892457,Lys_10_ng_Blood_Raw.CSV
3544.672,6.908173,Lys_10_ng_Blood_Raw.CSV
3545.154,6.920735,Lys_10_ng_Blood_Raw.CSV
3545.636,6.926554,Lys_10_ng_Blood_Raw.CSV
3546.118,6.926278,Lys_10_ng_Blood_Raw.CSV
3546.6,6.924763,Lys_10_ng_Blood_Raw.CSV
3547.082,6.928392,Lys_10_ng_Blood_Raw.CSV
3547.564,6.941005,Lys_10_ng_Blood_Raw.CSV
3548.047,6.961861,Lys_10_ng_Blood_Raw.CSV
3548.529,6.986062,Lys_10_ng_Blood_Raw.CSV
3549.011,7.007491,Lys_10_ng_Blood_Raw.CSV
3549.493,7.021432,Lys_10_ng_Blood_Raw.CSV
3549.975,7.027054,Lys_10_ng_Blood_Raw.CSV
3550.457,7.027573,Lys_10_ng_Blood_Raw.CSV
3550.939,7.028962,Lys_10_ng_Blood_Raw.CSV
3551.422,7.036906,Lys_10_ng_Blood_Raw.CSV
3551.904,7.053771,Lys_10_ng_Blood_Raw.CSV
3552.386,7.077178,Lys_10_ng_Blood_Raw.CSV
3552.868,7.101793,Lys_10_ng_Blood_Raw.CSV
3553.35,7.122787,Lys_10_ng_Blood_Raw.CSV
3553.832,7.139019,Lys_10_ng_Blood_Raw.CSV
3554.314,7.153165,Lys_10_ng_Blood_Raw.CSV
3554.797,7.169863,Lys_10_ng_Blood_Raw.CSV
3555.279,7.192614,Lys_10_ng_Blood_Raw.CSV
3555.761,7.221817,Lys_10_ng_Blood_Raw.CSV
3556.243,7.254395,Lys_10_ng_Blood_Raw.CSV
3556.725,7.285505,Lys_10_ng_Blood_Raw.CSV
3557.207,7.310974,Lys_10_ng_Blood_Raw.CSV
3557.689,7.329732,Lys_10_ng_Blood_Raw.CSV
3558.171,7.344268,Lys_10_ng_Blood_Raw.CSV
3558.654,7.359254,Lys_10_ng_Blood_Raw.CSV
3559.136,7.378607,Lys_10_ng_Blood_Raw.CSV
3559.618,7.403043,Lys_10_ng_Blood_Raw.CSV
3560.1,7.429172,Lys_10_ng_Blood_Raw.CSV
3560.582,7.451318,Lys_10_ng_Blood_Raw.CSV
3561.064,7.464541,Lys_10_ng_Blood_Raw.CSV
3561.546,7.467462,Lys_10_ng_Blood_Raw.CSV
3562.029,7.462904,Lys_10_ng_Blood_Raw.CSV
3562.511,7.456257,Lys_10_ng_Blood_Raw.CSV
3562.993,7.452589,Lys_10_ng_Blood_Raw.CSV
3563.475,7.454267,Lys_10_ng_Blood_Raw.CSV
3563.957,7.459994,Lys_10_ng_Blood_Raw.CSV
3564.439,7.466388,Lys_10_ng_Blood_Raw.CSV
3564.921,7.47082,Lys_10_ng_Blood_Raw.CSV
3565.404,7.475413,Lys_10_ng_Blood_Raw.CSV
3565.886,7.488488,Lys_10_ng_Blood_Raw.CSV
3566.368,7.521566,Lys_10_ng_Blood_Raw.CSV
3566.85,7.580708,Lys_10_ng_Blood_Raw.CSV
3567.332,7.659625,Lys_10_ng_Blood_Raw.CSV
3567.814,7.742085,Lys_10_ng_Blood_Raw.CSV
3568.296,7.812148,Lys_10_ng_Blood_Raw.CSV
3568.779,7.861925,Lys_10_ng_Blood_Raw.CSV
3569.261,7.89294,Lys_10_ng_Blood_Raw.CSV
3569.743,7.912329,Lys_10_ng_Blood_Raw.CSV
3570.225,7.928526,Lys_10_ng_Blood_Raw.CSV
3570.707,7.947638,Lys_10_ng_Blood_Raw.CSV
3571.189,7.971807,Lys_10_ng_Blood_Raw.CSV
3571.671,7.99919,Lys_10_ng_Blood_Raw.CSV
3572.154,8.025873,Lys_10_ng_Blood_Raw.CSV
3572.635,8.048395,Lys_10_ng_Blood_Raw.CSV
3573.118,8.066214,Lys_10_ng_Blood_Raw.CSV
3573.6,8.082221,Lys_10_ng_Blood_Raw.CSV
3574.082,8.101312,Lys_10_ng_Blood_Raw.CSV
3574.564,8.127449,Lys_10_ng_Blood_Raw.CSV
3575.046,8.16125,Lys_10_ng_Blood_Raw.CSV
3575.528,8.199426,Lys_10_ng_Blood_Raw.CSV
3576.01,8.236803,Lys_10_ng_Blood_Raw.CSV
3576.493,8.269401,Lys_10_ng_Blood_Raw.CSV
3576.975,8.297017,Lys_10_ng_Blood_Raw.CSV
3577.457,8.323443,Lys_10_ng_Blood_Raw.CSV
3577.939,8.354445,Lys_10_ng_Blood_Raw.CSV
3578.421,8.394424,Lys_10_ng_Blood_Raw.CSV
3578.903,8.443697,Lys_10_ng_Blood_Raw.CSV
3579.385,8.498037,Lys_10_ng_Blood_Raw.CSV
3579.868,8.550915,Lys_10_ng_Blood_Raw.CSV
3580.35,8.596701,Lys_10_ng_Blood_Raw.CSV
3580.832,8.633703,Lys_10_ng_Blood_Raw.CSV
3581.314,8.664434,Lys_10_ng_Blood_Raw.CSV
3581.796,8.693707,Lys_10_ng_Blood_Raw.CSV
3582.278,8.725362,Lys_10_ng_Blood_Raw.CSV
3582.76,8.759853,Lys_10_ng_Blood_Raw.CSV
3583.243,8.793602,Lys_10_ng_Blood_Raw.CSV
3583.725,8.82081,Lys_10_ng_Blood_Raw.CSV
3584.207,8.836271,Lys_10_ng_Blood_Raw.CSV
3584.689,8.838526,Lys_10_ng_Blood_Raw.CSV
3585.171,8.831613,Lys_10_ng_Blood_Raw.CSV
3585.653,8.825075,Lys_10_ng_Blood_Raw.CSV
3586.135,8.83105,Lys_10_ng_Blood_Raw.CSV
3586.618,8.858934,Lys_10_ng_Blood_Raw.CSV
3587.1,8.909117,Lys_10_ng_Blood_Raw.CSV
3587.582,8.972324,Lys_10_ng_Blood_Raw.CSV
3588.064,9.035773,Lys_10_ng_Blood_Raw.CSV
3588.546,9.091858,Lys_10_ng_Blood_Raw.CSV
3589.028,9.140461,Lys_10_ng_Blood_Raw.CSV
3589.51,9.185483,Lys_10_ng_Blood_Raw.CSV
3589.992,9.230134,Lys_10_ng_Blood_Raw.CSV
3590.475,9.274593,Lys_10_ng_Blood_Raw.CSV
3590.957,9.316058,Lys_10_ng_Blood_Raw.CSV
3591.439,9.350606,Lys_10_ng_Blood_Raw.CSV
3591.921,9.37559,Lys_10_ng_Blood_Raw.CSV
3592.403,9.392144,Lys_10_ng_Blood_Raw.CSV
3592.885,9.405935,Lys_10_ng_Blood_Raw.CSV
3593.367,9.425645,Lys_10_ng_Blood_Raw.CSV
3593.85,9.458942,Lys_10_ng_Blood_Raw.CSV
3594.332,9.50834,Lys_10_ng_Blood_Raw.CSV
3594.814,9.569455,Lys_10_ng_Blood_Raw.CSV
3595.296,9.633835,Lys_10_ng_Blood_Raw.CSV
3595.778,9.693727,Lys_10_ng_Blood_Raw.CSV
3596.26,9.746294,Lys_10_ng_Blood_Raw.CSV
3596.742,9.793909,Lys_10_ng_Blood_Raw.CSV
3597.225,9.841792,Lys_10_ng_Blood_Raw.CSV
3597.707,9.89425,Lys_10_ng_Blood_Raw.CSV
3598.189,9.952087,Lys_10_ng_Blood_Raw.CSV
3598.671,10.01215,Lys_10_ng_Blood_Raw.CSV
3599.153,10.06952,Lys_10_ng_Blood_Raw.CSV
3599.635,10.12075,Lys_10_ng_Blood_Raw.CSV
3600.117,10.16673,Lys_10_ng_Blood_Raw.CSV
3600.6,10.21252,Lys_10_ng_Blood_Raw.CSV
3601.082,10.2644,Lys_10_ng_Blood_Raw.CSV
3601.564,10.32545,Lys_10_ng_Blood_Raw.CSV
3602.046,10.39338,Lys_10_ng_Blood_Raw.CSV
3602.528,10.4614,Lys_10_ng_Blood_Raw.CSV
3603.01,10.52184,Lys_10_ng_Blood_Raw.CSV
3603.492,10.56953,Lys_10_ng_Blood_Raw.CSV
3603.975,10.60414,Lys_10_ng_Blood_Raw.CSV
3604.457,10.62996,Lys_10_ng_Blood_Raw.CSV
3604.939,10.65405,Lys_10_ng_Blood_Raw.CSV
3605.421,10.68332,Lys_10_ng_Blood_Raw.CSV
3605.903,10.7219,Lys_10_ng_Blood_Raw.CSV
3606.385,10.76945,Lys_10_ng_Blood_Raw.CSV
3606.867,10.82206,Lys_10_ng_Blood_Raw.CSV
3607.349,10.87517,Lys_10_ng_Blood_Raw.CSV
3607.832,10.92741,Lys_10_ng_Blood_Raw.CSV
3608.314,10.98183,Lys_10_ng_Blood_Raw.CSV
3608.796,11.04333,Lys_10_ng_Blood_Raw.CSV
3609.278,11.11407,Lys_10_ng_Blood_Raw.CSV
3609.76,11.19122,Lys_10_ng_Blood_Raw.CSV
3610.242,11.26808,Lys_10_ng_Blood_Raw.CSV
3610.724,11.33785,Lys_10_ng_Blood_Raw.CSV
3611.207,11.39708,Lys_10_ng_Blood_Raw.CSV
3611.689,11.44847,Lys_10_ng_Blood_Raw.CSV
3612.171,11.5007,Lys_10_ng_Blood_Raw.CSV
3612.653,11.56479,Lys_10_ng_Blood_Raw.CSV
3613.135,11.64746,Lys_10_ng_Blood_Raw.CSV
3613.617,11.74583,Lys_10_ng_Blood_Raw.CSV
3614.099,11.84818,Lys_10_ng_Blood_Raw.CSV
3614.582,11.94096,Lys_10_ng_Blood_Raw.CSV
3615.064,12.01565,Lys_10_ng_Blood_Raw.CSV
3615.546,12.07236,Lys_10_ng_Blood_Raw.CSV
3616.028,12.11868,Lys_10_ng_Blood_Raw.CSV
3616.51,12.16653,Lys_10_ng_Blood_Raw.CSV
3616.992,12.22775,Lys_10_ng_Blood_Raw.CSV
3617.474,12.30986,Lys_10_ng_Blood_Raw.CSV
3617.957,12.41265,Lys_10_ng_Blood_Raw.CSV
3618.439,12.52826,Lys_10_ng_Blood_Raw.CSV
3618.921,12.64571,Lys_10_ng_Blood_Raw.CSV
3619.403,12.75798,Lys_10_ng_Blood_Raw.CSV
3619.885,12.86522,Lys_10_ng_Blood_Raw.CSV
3620.367,12.97176,Lys_10_ng_Blood_Raw.CSV
3620.849,13.08046,Lys_10_ng_Blood_Raw.CSV
3621.332,13.19001,Lys_10_ng_Blood_Raw.CSV
3621.813,13.29575,Lys_10_ng_Blood_Raw.CSV
3622.296,13.39285,Lys_10_ng_Blood_Raw.CSV
3622.778,13.47899,Lys_10_ng_Blood_Raw.CSV
3623.26,13.55582,Lys_10_ng_Blood_Raw.CSV
3623.742,13.62824,Lys_10_ng_Blood_Raw.CSV
3624.224,13.70213,Lys_10_ng_Blood_Raw.CSV
3624.706,13.78132,Lys_10_ng_Blood_Raw.CSV
3625.188,13.86533,Lys_10_ng_Blood_Raw.CSV
3625.671,13.94891,Lys_10_ng_Blood_Raw.CSV
3626.153,14.02432,Lys_10_ng_Blood_Raw.CSV
3626.635,14.08535,Lys_10_ng_Blood_Raw.CSV
3627.117,14.1337,Lys_10_ng_Blood_Raw.CSV
3627.599,14.18468,Lys_10_ng_Blood_Raw.CSV
3628.081,14.26693,Lys_10_ng_Blood_Raw.CSV
3628.563,14.40584,Lys_10_ng_Blood_Raw.CSV
3629.046,14.59805,Lys_10_ng_Blood_Raw.CSV
3629.528,14.80972,Lys_10_ng_Blood_Raw.CSV
3630.01,15.0057,Lys_10_ng_Blood_Raw.CSV
3630.492,15.17132,Lys_10_ng_Blood_Raw.CSV
3630.974,15.31113,Lys_10_ng_Blood_Raw.CSV
3631.456,15.43842,Lys_10_ng_Blood_Raw.CSV
3631.938,15.56707,Lys_10_ng_Blood_Raw.CSV
3632.421,15.70649,Lys_10_ng_Blood_Raw.CSV
3632.903,15.85933,Lys_10_ng_Blood_Raw.CSV
3633.385,16.02085,Lys_10_ng_Blood_Raw.CSV
3633.867,16.18219,Lys_10_ng_Blood_Raw.CSV
3634.349,16.33558,Lys_10_ng_Blood_Raw.CSV
3634.831,16.47908,Lys_10_ng_Blood_Raw.CSV
3635.313,16.61703,Lys_10_ng_Blood_Raw.CSV
3635.796,16.75701,Lys_10_ng_Blood_Raw.CSV
3636.278,16.90532,Lys_10_ng_Blood_Raw.CSV
3636.76,17.06396,Lys_10_ng_Blood_Raw.CSV
3637.242,17.22983,Lys_10_ng_Blood_Raw.CSV
3637.724,17.39697,Lys_10_ng_Blood_Raw.CSV
3638.206,17.56007,Lys_10_ng_Blood_Raw.CSV
3638.688,17.71796,Lys_10_ng_Blood_Raw.CSV
3639.17,17.87423,Lys_10_ng_Blood_Raw.CSV
3639.653,18.03514,Lys_10_ng_Blood_Raw.CSV
3640.135,18.20593,Lys_10_ng_Blood_Raw.CSV
3640.617,18.38789,Lys_10_ng_Blood_Raw.CSV
3641.099,18.57755,Lys_10_ng_Blood_Raw.CSV
3641.581,18.76855,Lys_10_ng_Blood_Raw.CSV
3642.063,18.9549,Lys_10_ng_Blood_Raw.CSV
3642.545,19.13418,Lys_10_ng_Blood_Raw.CSV
3643.028,19.30804,Lys_10_ng_Blood_Raw.CSV
3643.51,19.48035,Lys_10_ng_Blood_Raw.CSV
3643.992,19.65413,Lys_10_ng_Blood_Raw.CSV
3644.474,19.82935,Lys_10_ng_Blood_Raw.CSV
3644.956,20.00252,Lys_10_ng_Blood_Raw.CSV
3645.438,20.16828,Lys_10_ng_Blood_Raw.CSV
3645.92,20.32248,Lys_10_ng_Blood_Raw.CSV
3646.403,20.46676,Lys_10_ng_Blood_Raw.CSV
3646.885,20.61199,Lys_10_ng_Blood_Raw.CSV
3647.367,20.77748,Lys_10_ng_Blood_Raw.CSV
3647.849,20.9824,Lys_10_ng_Blood_Raw.CSV
3648.331,21.23333,Lys_10_ng_Blood_Raw.CSV
3648.813,21.51773,Lys_10_ng_Blood_Raw.CSV
3649.295,21.81319,Lys_10_ng_Blood_Raw.CSV
3649.778,22.10326,Lys_10_ng_Blood_Raw.CSV
3650.26,22.38578,Lys_10_ng_Blood_Raw.CSV
3650.742,22.66616,Lys_10_ng_Blood_Raw.CSV
3651.224,22.94734,Lys_10_ng_Blood_Raw.CSV
3651.706,23.22577,Lys_10_ng_Blood_Raw.CSV
3652.188,23.49438,Lys_10_ng_Blood_Raw.CSV
3652.67,23.74656,Lys_10_ng_Blood_Raw.CSV
3653.153,23.97933,Lys_10_ng_Blood_Raw.CSV
3653.635,24.19539,Lys_10_ng_Blood_Raw.CSV
3654.117,24.40432,Lys_10_ng_Blood_Raw.CSV
3654.599,24.62218,Lys_10_ng_Blood_Raw.CSV
3655.081,24.86739,Lys_10_ng_Blood_Raw.CSV
3655.563,25.15172,Lys_10_ng_Blood_Raw.CSV
3656.045,25.47101,Lys_10_ng_Blood_Raw.CSV
3656.527,25.80465,Lys_10_ng_Blood_Raw.CSV
3657.01,26.128,Lys_10_ng_Blood_Raw.CSV
3657.492,26.42637,Lys_10_ng_Blood_Raw.CSV
3657.974,26.70017,Lys_10_ng_Blood_Raw.CSV
3658.456,26.96001,Lys_10_ng_Blood_Raw.CSV
3658.938,27.21911,Lys_10_ng_Blood_Raw.CSV
3659.42,27.48693,Lys_10_ng_Blood_Raw.CSV
3659.902,27.76613,Lys_10_ng_Blood_Raw.CSV
3660.385,28.05288,Lys_10_ng_Blood_Raw.CSV
3660.867,28.34011,Lys_10_ng_Blood_Raw.CSV
3661.349,28.62221,Lys_10_ng_Blood_Raw.CSV
3661.831,28.89843,Lys_10_ng_Blood_Raw.CSV
3662.313,29.17313,Lys_10_ng_Blood_Raw.CSV
3662.795,29.45294,Lys_10_ng_Blood_Raw.CSV
3663.277,29.74235,Lys_10_ng_Blood_Raw.CSV
3663.76,30.04069,Lys_10_ng_Blood_Raw.CSV
3664.242,30.342,Lys_10_ng_Blood_Raw.CSV
3664.724,30.63787,Lys_10_ng_Blood_Raw.CSV
3665.206,30.92125,Lys_10_ng_Blood_Raw.CSV
3665.688,31.1895,Lys_10_ng_Blood_Raw.CSV
3666.17,31.44502,Lys_10_ng_Blood_Raw.CSV
3666.652,31.69379,Lys_10_ng_Blood_Raw.CSV
3667.135,31.94284,Lys_10_ng_Blood_Raw.CSV
3667.617,32.19838,Lys_10_ng_Blood_Raw.CSV
3668.099,32.46505,Lys_10_ng_Blood_Raw.CSV
3668.581,32.74708,Lys_10_ng_Blood_Raw.CSV
3669.063,33.04952,Lys_10_ng_Blood_Raw.CSV
3669.545,33.37673,Lys_10_ng_Blood_Raw.CSV
3670.027,33.72678,Lys_10_ng_Blood_Raw.CSV
3670.51,34.08807,Lys_10_ng_Blood_Raw.CSV
3670.991,34.44302,Lys_10_ng_Blood_Raw.CSV
3671.474,34.77571,Lys_10_ng_Blood_Raw.CSV
3671.956,35.07587,Lys_10_ng_Blood_Raw.CSV
3672.438,35.33969,Lys_10_ng_Blood_Raw.CSV
3672.92,35.56973,Lys_10_ng_Blood_Raw.CSV
